client_id,Variation,confirm,start,total_time_mins
9745786,Control,2017-04-09 09:02:04,2017-04-09 08:54:59,7.083333333333333
9746326,Control,2017-04-01 01:27:47,2017-04-01 01:25:03,2.7333333333333334
9746455,Test,2017-04-13 01:28:47,2017-04-12 18:15:32,433.25
9746855,Test,2017-03-29 17:19:16,2017-03-29 17:08:31,10.75
9747131,Test,2017-05-02 23:19:13,2017-05-02 23:16:44,2.4833333333333334
9747358,Test,2017-04-12 10:30:08,2017-04-12 10:25:56,4.2
9747532,Control,2017-03-29 11:02:20,2017-03-29 10:59:46,2.566666666666667
9748293,Test,2017-04-18 20:23:59,2017-04-18 20:22:59,1.0
9748499,Test,2017-04-05 12:10:38,2017-04-05 12:07:43,2.9166666666666665
9749403,Control,2017-04-09 14:41:22,2017-04-09 14:39:29,1.8833333333333333
9749516,Test,2017-04-17 21:41:20,2017-04-04 19:41:17,18840.05
9749636,Test,2017-04-19 11:36:50,2017-04-19 11:32:04,4.766666666666667
9749751,Test,2017-04-18 08:48:30,2017-04-18 08:46:41,1.8166666666666667
9749944,Control,2017-03-29 12:30:06,2017-03-29 12:19:25,10.683333333333334
9750016,Control,2017-04-09 13:08:50,2017-04-09 13:03:02,5.8
9750214,Control,2017-03-31 10:45:39,2017-03-31 10:40:59,4.666666666666667
9750396,Test,2017-06-13 19:02:00,2017-06-13 18:52:56,9.066666666666666
9750488,Test,2017-04-15 18:27:23,2017-04-15 18:25:17,2.1
9750590,Test,2017-04-23 09:05:00,2017-04-10 12:47:29,18497.516666666666
9750722,Test,2017-05-01 19:31:39,2017-05-01 19:24:37,7.033333333333333
9752006,Test,2017-04-10 18:21:51,2017-04-10 18:17:49,4.033333333333333
9752107,Control,2017-04-11 19:34:09,2017-04-11 19:29:29,4.666666666666667
9752962,Control,2017-03-29 20:46:10,2017-03-29 20:38:37,7.55
9753276,Test,2017-04-13 16:48:36,2017-04-13 16:43:53,4.716666666666667
9753307,Control,2017-04-09 20:17:24,2017-04-09 20:15:46,1.6333333333333333
9754222,Test,2017-04-18 10:13:23,2017-04-18 10:08:56,4.45
9754297,Control,2017-04-09 18:45:47,2017-04-09 18:41:41,4.1
9754728,Control,2017-05-14 12:38:19,2017-05-14 12:32:48,5.516666666666667
9754775,Control,2017-06-20 19:27:11,2017-06-20 19:18:53,8.3
9755087,Test,2017-04-04 16:53:56,2017-03-31 21:11:26,5502.5
9755324,Control,2017-04-09 07:48:40,2017-04-09 07:36:03,12.616666666666667
9755965,Control,2017-04-21 16:30:02,2017-04-21 16:19:52,10.166666666666666
9756335,Control,2017-04-11 10:36:49,2017-04-11 10:14:37,22.2
9756537,Test,2017-04-01 22:29:27,2017-04-01 22:22:25,7.033333333333333
9757868,Test,2017-04-24 06:22:45,2017-04-24 06:20:23,2.3666666666666667
9757888,Test,2017-05-18 15:57:56,2017-05-18 15:56:48,1.1333333333333333
9758429,Control,2017-04-12 13:14:27,2017-04-12 13:01:44,12.716666666666667
9758508,Test,2017-05-01 09:27:33,2017-05-01 09:25:14,2.316666666666667
9758529,Test,2017-04-13 17:21:46,2017-04-13 17:19:28,2.3
9759719,Control,2017-04-05 14:11:27,2017-04-05 14:03:04,8.383333333333333
9760523,Test,2017-04-02 10:20:09,2017-04-02 10:14:26,5.716666666666667
9760675,Control,2017-04-12 10:00:37,2017-04-12 09:58:37,2.0
9761433,Control,2017-03-29 11:16:32,2017-03-29 11:11:53,4.65
9761555,Test,2017-06-09 10:52:59,2017-05-25 15:27:41,21325.3
9761728,Test,2017-04-15 14:02:25,2017-04-15 13:52:17,10.133333333333333
9762179,Test,2017-05-13 07:52:03,2017-05-13 07:50:19,1.7333333333333334
9762490,Test,2017-04-24 19:16:12,2017-04-03 20:51:26,30144.766666666666
9762794,Test,2017-03-31 10:30:18,2017-03-31 10:27:37,2.683333333333333
9762839,Test,2017-03-30 17:09:58,2017-03-30 17:02:53,7.083333333333333
9763368,Test,2017-04-05 13:22:28,2017-04-05 13:16:02,6.433333333333334
9763453,Control,2017-04-08 12:07:28,2017-04-08 11:48:21,19.116666666666667
9763488,Test,2017-04-16 23:27:04,2017-04-16 23:24:21,2.716666666666667
9763741,Control,2017-04-06 09:13:36,2017-04-06 09:08:22,5.233333333333333
9764115,Test,2017-04-05 09:52:47,2017-04-05 09:49:29,3.3
9764177,Control,2017-03-30 12:02:14,2017-03-30 11:54:55,7.316666666666666
9764688,Test,2017-04-05 16:59:21,2017-04-05 16:55:40,3.683333333333333
9764698,Test,2017-03-30 10:30:40,2017-03-30 10:28:22,2.3
9764702,Test,2017-03-31 10:14:38,2017-03-31 10:08:47,5.85
9765226,Test,2017-05-21 11:09:50,2017-05-21 11:08:11,1.65
9765552,Control,2017-04-04 14:37:15,2017-04-04 14:29:25,7.833333333333333
9765988,Test,2017-06-19 11:35:30,2017-06-19 11:12:12,23.3
9766137,Control,2017-05-18 11:07:26,2017-05-18 11:05:57,1.4833333333333334
9766629,Test,2017-04-17 12:04:27,2017-04-17 12:00:30,3.95
9767104,Control,2017-04-06 12:13:58,2017-03-29 12:38:32,11495.433333333332
9767375,Control,2017-04-06 11:15:06,2017-04-06 10:27:14,47.86666666666667
9767465,Test,2017-03-29 11:31:15,2017-03-29 11:28:03,3.2
9767681,Control,2017-05-06 20:19:57,2017-04-09 09:58:40,39501.28333333333
9768141,Test,2017-03-29 18:58:13,2017-03-29 18:56:36,1.6166666666666667
9768328,Test,2017-05-24 08:01:30,2017-05-24 07:59:57,1.55
9768451,Test,2017-03-29 12:40:06,2017-03-29 12:36:45,3.35
9768615,Test,2017-03-29 11:11:13,2017-03-29 11:09:14,1.9833333333333334
9768948,Control,2017-04-18 07:42:23,2017-04-02 10:45:21,22857.033333333333
9769690,Control,2017-04-18 10:43:27,2017-04-17 13:43:21,1260.1
9770521,Control,2017-06-06 19:32:29,2017-04-12 20:26:05,79146.4
9770973,Test,2017-04-11 22:02:10,2017-04-11 21:58:03,4.116666666666666
9771204,Control,2017-06-20 12:21:05,2017-06-20 12:16:46,4.316666666666666
9771287,Control,2017-03-30 08:45:57,2017-03-30 08:38:03,7.9
9772051,Test,2017-04-20 10:35:26,2017-04-20 10:34:06,1.3333333333333333
9772437,Control,2017-04-03 17:12:14,2017-04-03 17:09:33,2.683333333333333
9772582,Test,2017-04-13 14:27:52,2017-04-13 14:22:18,5.566666666666666
9772647,Test,2017-05-11 21:24:15,2017-05-11 21:15:57,8.3
9772694,Test,2017-03-29 11:35:34,2017-03-29 11:29:43,5.85
9772979,Test,2017-04-14 14:20:14,2017-04-14 14:07:38,12.6
9773072,Test,2017-04-19 07:07:53,2017-04-19 07:06:03,1.8333333333333333
9774375,Test,2017-04-08 10:21:38,2017-04-08 10:17:55,3.716666666666667
9774539,Test,2017-03-29 11:48:07,2017-03-29 11:33:02,15.083333333333334
9774553,Test,2017-04-12 12:07:41,2017-04-12 12:05:51,1.8333333333333333
9774559,Test,2017-05-15 16:46:08,2017-05-15 16:43:25,2.716666666666667
9774602,Control,2017-04-21 12:27:36,2017-04-21 12:21:37,5.983333333333333
9774877,Test,2017-04-04 14:51:43,2017-04-04 14:38:57,12.766666666666667
9775028,Test,2017-03-29 22:23:26,2017-03-29 22:16:38,6.8
9775504,Test,2017-04-13 08:09:16,2017-04-13 07:56:58,12.3
9776350,Control,2017-04-18 15:39:40,2017-04-18 15:33:20,6.333333333333333
9776846,Control,2017-04-07 15:08:27,2017-04-07 14:56:10,12.283333333333333
9777140,Control,2017-04-23 11:01:09,2017-04-23 10:58:08,3.0166666666666666
9777475,Test,2017-04-14 17:26:09,2017-04-05 07:18:33,13567.6
9777569,Test,2017-03-28 18:41:38,2017-03-28 18:37:54,3.7333333333333334
9777880,Control,2017-04-09 12:12:45,2017-04-09 12:10:55,1.8333333333333333
9777919,Test,2017-04-05 11:54:00,2017-04-05 11:52:24,1.6
9777974,Test,2017-05-25 08:22:41,2017-05-08 09:28:06,24414.583333333332
9778121,Test,2017-05-05 09:55:31,2017-05-05 09:47:06,8.416666666666666
9778461,Test,2017-05-04 07:55:13,2017-05-04 07:54:03,1.1666666666666667
9778475,Test,2017-03-30 09:57:10,2017-03-30 09:51:49,5.35
9779014,Control,2017-04-25 12:26:29,2017-04-05 11:26:08,28860.35
9779242,Test,2017-03-30 23:08:58,2017-03-30 22:41:17,27.683333333333334
9779270,Control,2017-04-06 10:24:47,2017-04-06 10:20:23,4.4
9779317,Control,2017-03-15 11:15:45,2017-03-15 11:08:09,7.6
9780034,Control,2017-05-22 11:33:51,2017-03-29 11:09:58,77783.88333333333
9780489,Control,2017-04-06 21:26:02,2017-04-06 21:24:07,1.9166666666666667
9781128,Test,2017-04-03 08:23:52,2017-04-03 08:19:58,3.9
9783064,Test,2017-03-30 08:40:17,2017-03-30 08:35:29,4.8
9783233,Test,2017-03-29 12:05:40,2017-03-29 12:02:10,3.5
9783619,Control,2017-04-10 17:31:20,2017-04-10 17:27:55,3.4166666666666665
9784052,Control,2017-04-05 13:18:20,2017-04-05 13:12:48,5.533333333333333
9784125,Test,2017-03-31 17:12:02,2017-03-31 17:10:42,1.3333333333333333
9784340,Test,2017-04-19 11:28:20,2017-04-19 11:20:39,7.683333333333334
9784360,Control,2017-04-16 21:26:24,2017-04-16 21:23:59,2.4166666666666665
9784576,Control,2017-04-08 13:35:08,2017-04-08 13:27:54,7.233333333333333
9784827,Test,2017-05-17 00:23:01,2017-05-10 23:13:13,8709.8
9785209,Test,2017-04-05 13:20:38,2017-04-05 13:17:24,3.2333333333333334
9785572,Test,2017-05-21 13:43:50,2017-05-21 13:40:38,3.2
9785963,Test,2017-04-21 17:54:38,2017-04-21 17:52:52,1.7666666666666666
9786441,Test,2017-06-09 12:29:46,2017-06-09 12:27:16,2.5
9786601,Control,2017-05-11 21:34:48,2017-04-08 23:03:26,47431.36666666667
9786636,Test,2017-04-16 23:13:19,2017-04-16 23:10:49,2.5
9786865,Control,2017-04-05 13:36:01,2017-04-05 13:23:55,12.1
9787079,Control,2017-05-16 13:06:55,2017-05-16 13:02:33,4.366666666666666
9787289,Test,2017-06-08 14:01:51,2017-06-08 13:58:48,3.05
9787372,Test,2017-04-24 10:25:19,2017-04-24 10:21:32,3.783333333333333
9787741,Control,2017-04-05 18:11:46,2017-04-05 18:07:21,4.416666666666667
9787747,Test,2017-04-05 11:45:40,2017-04-05 11:43:49,1.85
9787927,Test,2017-03-31 18:30:32,2017-03-31 18:27:37,2.9166666666666665
9788611,Control,2017-05-25 00:39:16,2017-05-25 00:32:43,6.55
9788667,Test,2017-03-29 11:11:49,2017-03-29 11:09:27,2.3666666666666667
9788789,Control,2017-04-25 20:53:36,2017-04-25 20:46:03,7.55
9788829,Test,2017-05-03 21:10:48,2017-05-03 21:05:27,5.35
9789056,Control,2017-04-06 11:40:57,2017-04-06 11:37:32,3.4166666666666665
9789519,Control,2017-03-29 14:36:26,2017-03-29 14:33:00,3.433333333333333
9790438,Control,2017-04-14 19:45:51,2017-04-14 19:35:17,10.566666666666666
9790489,Test,2017-03-29 13:19:20,2017-03-29 13:16:31,2.816666666666667
9790636,Test,2017-04-05 12:05:12,2017-04-05 12:01:53,3.316666666666667
9791397,Test,2017-04-27 19:37:24,2017-04-27 19:35:02,2.3666666666666667
9791481,Control,2017-04-03 13:27:38,2017-04-03 13:22:37,5.016666666666667
9791771,Control,2017-05-13 12:11:05,2017-04-12 14:09:43,44521.36666666667
9791896,Control,2017-04-01 12:03:42,2017-04-01 11:55:48,7.9
9791984,Control,2017-06-01 17:10:26,2017-06-01 17:04:49,5.616666666666666
9792206,Test,2017-04-19 21:29:54,2017-03-28 22:32:09,31617.75
9792435,Control,2017-06-11 15:55:32,2017-05-03 15:00:16,56215.26666666667
9792505,Control,2017-05-25 09:52:26,2017-05-25 09:44:16,8.166666666666666
9792593,Test,2017-04-18 01:23:13,2017-04-12 00:35:05,8688.133333333333
9793096,Control,2017-04-04 10:42:56,2017-04-04 10:31:53,11.05
9793340,Control,2017-03-29 17:47:46,2017-03-29 17:36:42,11.066666666666666
9793551,Control,2017-04-24 09:42:41,2017-04-24 09:38:06,4.583333333333333
9793791,Test,2017-03-29 12:47:35,2017-03-29 12:46:06,1.4833333333333334
9794098,Test,2017-03-29 12:27:48,2017-03-29 12:23:52,3.933333333333333
9794196,Test,2017-04-16 19:26:26,2017-04-16 19:22:48,3.6333333333333333
9794313,Test,2017-05-17 10:29:36,2017-05-17 10:15:23,14.216666666666667
9794858,Test,2017-05-08 16:31:39,2017-04-25 17:52:38,18639.016666666666
9794955,Test,2017-04-26 18:20:12,2017-04-26 18:18:21,1.85
9795026,Control,2017-04-14 12:34:33,2017-04-14 12:25:44,8.816666666666666
9795301,Control,2017-03-18 21:47:24,2017-03-18 21:40:37,6.783333333333333
9795683,Control,2017-04-05 11:12:33,2017-04-05 11:07:30,5.05
9795687,Control,2017-04-05 17:24:33,2017-04-05 17:15:17,9.266666666666667
9795698,Test,2017-04-06 16:46:49,2017-04-06 16:45:00,1.8166666666666667
9795752,Test,2017-03-29 16:35:22,2017-03-29 16:31:51,3.5166666666666666
9795920,Test,2017-04-07 18:32:48,2017-04-07 18:22:16,10.533333333333333
9795972,Test,2017-04-11 16:54:18,2017-04-11 16:52:22,1.9333333333333333
9796176,Control,2017-05-10 21:05:14,2017-05-10 21:03:11,2.05
9796394,Test,2017-03-30 10:01:07,2017-03-30 09:59:33,1.5666666666666667
9797077,Control,2017-04-12 20:40:52,2017-04-12 20:34:12,6.666666666666667
9797297,Control,2017-05-15 15:24:38,2017-05-15 15:20:31,4.116666666666666
9797408,Control,2017-04-03 01:24:45,2017-04-03 01:21:46,2.9833333333333334
9797544,Test,2017-03-31 09:23:12,2017-03-29 21:02:25,2180.7833333333333
9797596,Control,2017-04-13 01:53:48,2017-04-13 01:51:36,2.2
9797718,Test,2017-06-03 17:40:27,2017-04-08 16:40:07,80700.33333333333
9797821,Test,2017-05-20 01:02:09,2017-05-20 01:00:05,2.066666666666667
9797884,Test,2017-04-23 09:33:47,2017-04-23 09:32:03,1.7333333333333334
9798407,Control,2017-04-02 10:29:43,2017-04-02 10:16:46,12.95
9798472,Test,2017-04-05 12:56:54,2017-04-05 12:52:39,4.25
9799670,Control,2017-03-29 19:15:58,2017-03-29 19:12:01,3.95
9799677,Control,2017-03-29 13:07:49,2017-03-29 13:00:26,7.383333333333334
9799728,Control,2017-03-31 12:56:28,2017-03-31 12:53:46,2.7
9800099,Test,2017-04-26 15:59:37,2017-04-26 15:56:17,3.3333333333333335
9800304,Test,2017-04-06 16:17:21,2017-04-06 16:05:59,11.366666666666667
9801146,Test,2017-04-12 20:03:08,2017-03-28 21:43:25,21499.716666666667
9801266,Test,2017-04-07 13:25:32,2017-04-07 13:22:07,3.4166666666666665
9801271,Control,2017-04-12 18:29:06,2017-03-29 11:34:58,20574.133333333335
9802022,Test,2017-05-05 13:43:04,2017-05-05 13:37:27,5.616666666666666
9803469,Control,2017-03-29 11:50:16,2017-03-29 11:48:01,2.25
9803595,Test,2017-04-18 12:46:59,2017-04-06 12:32:28,17294.516666666666
9804023,Test,2017-04-29 09:02:29,2017-04-29 08:58:14,4.25
9804197,Control,2017-06-15 15:44:40,2017-04-16 10:28:04,86716.6
9804328,Test,2017-04-01 06:24:36,2017-04-01 06:21:51,2.75
9805367,Control,2017-05-01 11:01:50,2017-05-01 10:58:43,3.1166666666666667
9805491,Test,2017-04-19 11:16:01,2017-04-19 11:13:49,2.2
9806793,Control,2017-04-19 20:00:02,2017-04-19 19:45:23,14.65
9806840,Test,2017-04-23 14:52:10,2017-04-09 12:56:50,20275.333333333332
9807197,Test,2017-06-05 09:47:22,2017-06-05 09:36:54,10.466666666666667
9807333,Control,2017-03-29 14:24:31,2017-03-29 14:06:23,18.133333333333333
9807800,Control,2017-05-12 19:15:20,2017-05-12 19:12:37,2.716666666666667
9807872,Test,2017-04-22 18:14:23,2017-04-22 18:11:08,3.25
9808588,Test,2017-06-19 21:10:01,2017-03-30 23:33:14,116496.78333333334
9808929,Test,2017-04-15 08:22:30,2017-04-15 08:19:29,3.0166666666666666
9809166,Control,2017-03-29 14:25:31,2017-03-29 14:20:54,4.616666666666666
9809505,Control,2017-04-12 11:20:54,2017-04-12 11:17:34,3.3333333333333335
9810092,Control,2017-03-29 19:43:39,2017-03-29 19:36:09,7.5
9810326,Test,2017-05-01 09:36:40,2017-05-01 09:05:05,31.583333333333332
9810496,Test,2017-03-23 16:11:21,2017-03-23 16:06:25,4.933333333333334
9810735,Control,2017-04-06 21:39:29,2017-04-06 21:31:18,8.183333333333334
9811512,Control,2017-03-31 19:39:25,2017-03-31 19:36:55,2.5
9811778,Test,2017-04-20 07:47:10,2017-04-06 08:31:56,20115.233333333334
9811880,Control,2017-04-13 13:32:59,2017-04-13 13:27:02,5.95
9811932,Test,2017-04-15 20:22:47,2017-04-15 20:01:51,20.933333333333334
9811987,Control,2017-03-29 16:35:08,2017-03-29 16:28:00,7.133333333333334
9812116,Test,2017-04-16 13:46:03,2017-04-16 13:43:42,2.35
9812321,Test,2017-04-17 16:04:38,2017-04-17 16:03:04,1.5666666666666667
9812643,Test,2017-05-05 13:49:50,2017-05-05 13:27:09,22.683333333333334
9812702,Control,2017-04-05 19:10:21,2017-04-05 19:06:50,3.5166666666666666
9812753,Control,2017-04-06 13:50:31,2017-04-06 13:45:01,5.5
9812859,Control,2017-03-22 16:23:55,2017-03-22 16:17:40,6.25
9813126,Test,2017-04-03 11:41:56,2017-04-03 11:34:26,7.5
9813394,Control,2017-04-13 22:16:54,2017-04-13 22:12:21,4.55
9813495,Test,2017-04-05 13:36:45,2017-04-05 13:33:51,2.9
9814150,Control,2017-06-06 19:31:00,2017-06-06 19:27:20,3.6666666666666665
9814273,Control,2017-04-11 03:26:07,2017-04-08 20:43:28,3282.65
9814755,Test,2017-03-29 18:46:19,2017-03-29 18:42:59,3.3333333333333335
9814812,Test,2017-04-08 19:33:25,2017-04-08 19:26:46,6.65
9814833,Control,2017-03-30 10:44:33,2017-03-30 10:41:43,2.8333333333333335
9814849,Control,2017-04-05 11:26:58,2017-04-05 11:20:38,6.333333333333333
9815086,Control,2017-03-29 12:24:35,2017-03-29 12:07:53,16.7
9815123,Test,2017-04-19 14:28:34,2017-04-05 08:43:17,20505.283333333333
9815230,Control,2017-04-01 09:55:39,2017-04-01 09:53:07,2.533333333333333
9815282,Test,2017-05-18 12:02:32,2017-05-18 11:59:30,3.033333333333333
9815599,Control,2017-04-05 13:28:45,2017-04-05 13:23:11,5.566666666666666
9815914,Test,2017-04-19 11:29:59,2017-04-19 11:27:50,2.15
9817162,Control,2017-05-14 19:05:09,2017-04-15 12:34:12,42150.95
9818086,Test,2017-03-29 18:53:17,2017-03-29 18:50:51,2.433333333333333
9818508,Test,2017-03-21 01:51:56,2017-03-21 01:40:34,11.366666666666667
9818694,Control,2017-05-07 08:11:51,2017-05-07 07:59:53,11.966666666666667
9818807,Test,2017-04-12 11:20:25,2017-04-12 11:16:53,3.533333333333333
9819734,Control,2017-05-23 12:27:18,2017-03-30 10:28:18,77879.0
9820349,Test,2017-04-24 10:34:26,2017-04-24 10:30:05,4.35
9820853,Control,2017-03-29 11:15:43,2017-03-29 11:12:37,3.1
9820934,Control,2017-04-18 20:38:00,2017-04-18 20:34:35,3.4166666666666665
9821262,Test,2017-04-12 13:13:23,2017-04-12 13:12:01,1.3666666666666667
9821593,Control,2017-04-05 11:11:11,2017-04-05 11:07:18,3.8833333333333333
9821959,Test,2017-03-29 12:47:17,2017-03-29 12:44:40,2.6166666666666667
9821995,Test,2017-03-29 11:17:09,2017-03-29 11:14:58,2.183333333333333
9822876,Control,2017-03-29 11:33:07,2017-03-29 11:28:23,4.733333333333333
9823479,Control,2017-06-06 23:35:49,2017-06-06 23:33:06,2.716666666666667
9823725,Test,2017-04-01 20:53:04,2017-04-01 20:47:55,5.15
9823874,Control,2017-04-07 18:32:07,2017-04-07 18:28:47,3.3333333333333335
9824178,Test,2017-04-02 15:03:58,2017-04-02 15:01:38,2.3333333333333335
9824309,Control,2017-03-29 11:30:15,2017-03-29 11:20:39,9.6
9824394,Test,2017-04-15 15:37:48,2017-04-15 15:24:46,13.033333333333333
9824704,Test,2017-05-07 03:08:40,2017-05-07 03:02:17,6.383333333333334
9825024,Test,2017-04-19 12:29:57,2017-04-15 18:31:17,5398.666666666667
9825116,Test,2017-04-23 13:46:29,2017-04-23 12:13:54,92.58333333333333
9825338,Test,2017-03-30 17:59:33,2017-03-30 17:57:54,1.65
9825607,Control,2017-03-29 14:55:54,2017-03-29 14:41:10,14.733333333333333
9825808,Test,2017-05-22 15:22:37,2017-05-22 15:15:53,6.733333333333333
9825827,Control,2017-05-13 23:51:53,2017-05-13 23:44:54,6.983333333333333
9825833,Control,2017-04-07 11:57:06,2017-04-07 11:54:25,2.683333333333333
9825964,Test,2017-04-09 21:52:25,2017-04-09 21:38:32,13.883333333333333
9825994,Control,2017-06-11 14:50:33,2017-06-11 14:24:38,25.916666666666668
9826144,Control,2017-03-29 16:55:30,2017-03-29 16:54:02,1.4666666666666666
9826220,Control,2017-04-10 11:30:26,2017-04-10 11:26:44,3.7
9826969,Control,2017-04-04 17:53:42,2017-04-04 17:46:44,6.966666666666667
9827995,Test,2017-05-17 15:45:21,2017-04-09 12:36:22,54908.98333333333
9828089,Control,2017-04-19 11:44:29,2017-04-19 11:39:05,5.4
9828671,Test,2017-05-06 22:05:33,2017-04-05 21:56:44,44648.816666666666
9828885,Control,2017-06-19 10:49:19,2017-06-19 10:47:51,1.4666666666666666
9829438,Control,2017-04-10 21:30:07,2017-04-10 21:22:56,7.183333333333334
9829569,Control,2017-04-11 14:06:29,2017-04-10 08:16:57,1789.5333333333333
9830414,Control,2017-04-15 11:38:35,2017-03-29 19:55:35,23983.0
9830820,Control,2017-04-05 15:47:43,2017-04-05 15:38:35,9.133333333333333
9831016,Test,2017-05-10 00:19:42,2017-04-14 20:35:28,36224.23333333333
9831463,Test,2017-04-07 11:09:37,2017-04-07 10:53:02,16.583333333333332
9832488,Test,2017-04-14 13:01:44,2017-04-01 08:42:51,18978.883333333335
9832892,Control,2017-04-03 13:08:36,2017-04-03 13:05:17,3.316666666666667
9833183,Control,2017-04-08 09:44:16,2017-04-08 09:42:09,2.1166666666666667
9833588,Test,2017-03-29 19:29:51,2017-03-29 19:27:19,2.533333333333333
9833729,Test,2017-04-09 16:09:18,2017-04-09 16:05:20,3.966666666666667
9834242,Control,2017-04-04 23:44:31,2017-04-04 23:40:44,3.783333333333333
9834586,Control,2017-06-10 17:36:18,2017-06-10 17:34:27,1.85
9835297,Test,2017-05-21 14:39:12,2017-05-21 14:31:19,7.883333333333334
9836403,Control,2017-04-17 10:26:56,2017-04-17 10:18:04,8.866666666666667
9836487,Test,2017-04-19 16:44:10,2017-04-19 16:38:17,5.883333333333334
9837208,Control,2017-05-29 11:52:31,2017-05-29 11:51:10,1.35
9837394,Test,2017-05-02 18:52:21,2017-04-08 21:19:32,34412.816666666666
9838295,Control,2017-06-20 17:08:35,2017-06-20 17:02:36,5.983333333333333
9839451,Test,2017-03-29 11:50:17,2017-03-29 11:47:22,2.9166666666666665
9839536,Control,2017-04-24 20:03:34,2017-04-24 19:56:04,7.5
9839859,Test,2017-04-07 22:45:52,2017-04-07 22:41:41,4.183333333333334
9840764,Test,2017-04-06 10:55:41,2017-04-06 10:51:16,4.416666666666667
9840868,Control,2017-04-19 10:17:16,2017-04-19 10:11:13,6.05
9840956,Test,2017-03-30 13:52:03,2017-03-30 13:49:31,2.533333333333333
9841027,Test,2017-03-31 07:28:45,2017-03-31 07:26:34,2.183333333333333
9841587,Test,2017-04-08 12:09:02,2017-04-08 12:01:13,7.816666666666666
9842475,Control,2017-03-29 17:33:00,2017-03-29 17:31:04,1.9333333333333333
9842563,Test,2017-04-04 11:30:55,2017-04-04 11:28:51,2.066666666666667
9842699,Test,2017-04-08 16:44:58,2017-04-08 16:36:51,8.116666666666667
9842770,Control,2017-04-14 18:36:24,2017-04-14 18:31:47,4.616666666666666
9842865,Test,2017-05-12 13:54:12,2017-05-12 13:51:55,2.283333333333333
9843822,Control,2017-04-05 14:49:35,2017-04-05 14:48:01,1.5666666666666667
9843998,Test,2017-05-02 08:54:53,2017-05-02 08:50:02,4.85
9844061,Test,2017-04-16 20:12:33,2017-04-16 13:09:37,422.93333333333334
9844262,Test,2017-04-08 19:23:13,2017-04-08 19:20:30,2.716666666666667
